"","id","x","y","trees","expf.bh","expf.tot","ba","qmd","nst","site"
"2177",40495,1282050.125,374614,3,51.2227962055953,51.2227962055953,60,14.6548132941787,0,NA
"2178",40496,1281065.875,374579.21875,2,35.008256771939,35.008256771939,40,14.4737497244421,1,106.015357224071
"2179",40498,1282807.75,375060.5,12,877.123484980035,1106.19907003046,110.351363872581,4.80280317132389,1,71.0171133557218
"2180",40499,1282081.25,374041.8125,9,210.174649970605,210.174649970605,163.667015140356,11.9488668177256,1,112.910735939879
"2181",40500,1282367.375,374292.40625,5,64.4753328522143,64.4753328522143,100,16.8631813076723,1,112.293825940431
"2182",40501,1282378.25,374644.40625,6,68.3914224720486,68.3914224720486,120,17.9360212806101,1,125.586793442506
"2183",40502,1282702.625,374676.28125,15,61.8816950146015,2123.56196046839,120,18.8558375690615,1,139.058362750937
"2184",40503,1282741.125,374805.1875,11,134.632978952447,821.85973410371,160,14.761162781915,1,126.109608324737
"2185",40506,1283708.75,374763.90625,NA,NA,NA,NA,NA,NA,NA
"2186",40510,1283271.25,374703.8125,4,58.2063694379572,58.2063694379572,80,15.8743533687582,1,116.36133133784
"2187",40511,1283037.25,374462.625,8,44.9635565122288,961.265896713914,80,18.0613817282297,1,123.68603035852
"2188",40512,1283475.5,374522.71875,7,192.665033449612,192.665033449612,139.990615929561,11.5420862928304,1,108.811986524984
"2189",40513,1283248.75,374281.5625,8,146.420064924733,146.420064924733,160,14.1545478088214,1,125.096227543556
"2190",40514,1283020.625,374038.1875,7,121.907938458207,121.907938458207,128.774006272834,13.9166407361341,1,114.63383855294
"2191",40515,1283442.125,374119.3125,7,125.93591415762,125.93591415762,132.006863692692,13.8630810652673,1,91.4206352296912
"2192",40516,1283215.5,373877.40625,11,256.86421064864,944.090965799904,158.519431538495,10.6371616774012,1,111.662473377624
"2193",40517,1282990.25,373638.40625,12,896.834225408549,1584.06098055981,135.689483032521,5.26687865870309,1,99.7617080140328
"2194",40518,1283421.875,373707.9375,7,943.4753083252,943.4753083252,77.0544942149064,3.8696351874562,1,112.015266793563
"2195",40519,1283186.5,373461.6875,8,139.115765822528,826.342520973791,97.0950866842909,11.3121917293933,1,107.36991240432
"2196",40524,1285725.125,375052.90625,11,62.2539072461314,62.2539072461314,220,25.4544864301621,1,134.675105899933
"2197",40525,1285946.75,374916.75,11,367.730053576563,367.730053576563,202.811180365094,10.0558246039543,1,94.6718848551557
"2198",40526,1285971.375,374506.8125,10,550.211533900397,550.211533900397,176.610938954747,7.67149949057663,1,120.442617006885
"2199",40527,1286158.125,374764.65625,12,132.688084078193,132.688084078193,229.448689560456,17.805867408775,1,126.767928881827
"2200",40528,1284902.25,374813.15625,7,584.239803169831,813.315388220252,79.8500434420834,5.00585555247884,1,107.646286824279
"2201",40529,1285359.25,374891.375,6,527.103567668017,527.103567668017,88.2586232058997,5.54072891171957,0,NA
"2202",40530,1285480.25,375037.6875,14,535.844857880054,535.844857880054,242.967316644377,9.1178134180927,1,110.650026837906
"2203",40531,1284275.125,374837.78125,7,464.629952426132,922.781122526975,60.1624237544277,4.87242728360064,0,NA
"2204",40536,1285139.125,374637.90625,17,1173.80858540147,2319.18651065358,142.036543997824,4.71018226963647,1,116.615504726772
"2205",40543,1285574.375,373955.625,NA,NA,NA,NA,NA,NA,NA
"2206",40544,1285435.375,373641.28125,20,1087.63948313882,1316.71506818924,279.556422250522,6.86481061215606,1,94.1099947041651
"2207",40545,1285770,374225.0625,10,20.0870186825178,20.0870186825178,200,42.7261304318889,1,121.134490227863
"2208",40546,1285796,373804.96875,8,526.69923001658,526.69923001658,143.654507536178,7.07154961780031,1,131.52423595503
"2209",40547,1285633.75,373545.6875,1,2.38632984773879,2.38632984773879,20,39.2,0,NA
"2210",40548,1286010.375,374058.46875,11,209.046944190753,209.046944190753,192.737757118394,13.0016297538531,1,125.868116492994
"2211",40549,1286012.625,373656.5,1,1.62523208741467,1.62523208741467,20,47.5,0,NA
"2212",40550,1285847.5,373354.84375,9,412.875411372867,412.875411372867,146.500046772401,8.06576710520686,1,128.07707991294
"2213",40551,1285685.25,373068.03125,12,263.507818002417,263.507818002417,231.244721460378,12.6845617640822,1,121.710645895404
"2214",40552,1286080,373232.4375,10,300.387607023102,987.614362174366,120.049976539824,8.56005076074695,0,NA
"2215",40553,1285919.875,372956.5,2,229.075585050421,458.151170100843,0.0124941349559754,0.1,0,NA
"2216",40554,1286311,373102.0625,14,66.1303571824438,66.1303571824438,280,27.8621667663801,1,124.344125161616
"2217",40555,1286166.125,372836.25,9,60.9587840189405,60.9587840189405,180,23.2677511726948,0,NA
"2218",40557,1285207.25,373811.5,5,1145.37792525211,1145.37792525211,3.76073462174859,0.775886589650833,0,NA
"2219",40558,1285049.375,373516.71875,4,109.764533015076,338.840118065497,52.0068636926923,9.32042295697954,1,123.522391503207
"2220",40559,1284891.375,373219.40625,8,209.681554323659,209.681554323659,137.29188277907,10.9566710383413,1,122.98891592759
"2221",40560,1284733.5,372916.65625,16,1513.87494517899,1513.87494517899,217.379301316094,5.1309809168289,0,NA
"2222",40561,1285307.125,373333.84375,18,393.208599821207,393.208599821207,354.180816236587,12.8510117081931,1,122.131002503102
"2223",40562,1285173.875,373023.125,21,1618.27931429291,1618.27931429291,321.808404811876,6.03821059351361,1,125.575384900395
"2224",40563,1285040.625,372720.375,20,2023.23725195102,2023.23725195102,267.515127891462,4.92364885872868,0,NA
"2225",40564,1285507.125,373237.5,9,160.79119852116,160.79119852116,169.795401805485,13.9145168861694,0,NA
"2226",40565,1285370.125,372934.03125,14,667.208761606741,667.208761606741,217.138802687414,7.72456718609546,1,113.765182411985
"2227",40566,1285519.375,372772.53125,3,171.806688787816,171.806688787816,30.3545008755422,5.69151415120206,0,NA
"2228",40567,1287154.75,374404.6875,12,81.1955248706422,81.1955248706422,240,23.2796196257426,1,124.346681251305
"2229",40568,1287810.25,374493.03125,13,157.816842664677,157.816842664677,260,17.3798612343746,1,112.393963877183
"2230",40569,1287960.875,374510.40625,14,153.554025610282,153.554025610282,267.808834347485,17.8820848891463,0,NA
"2231",40570,1286999.75,374382.9375,7,291.890806913526,291.890806913526,121.012002442116,8.71847087412278,1,120.151652572308
"2232",40571,1287125.875,374659.625,10,73.1424030197574,73.1424030197574,200,22.3906494897085,0,NA
"2233",40572,1287283.75,374684.96875,5,16.8468593202957,16.8468593202957,100,32.989583400021,0,NA
"2234",40573,1287446.625,374707.4375,11,55.3166218623854,55.3166218623854,220,27.003485276133,1,134.513567832272
"2235",40574,1287603.875,374732.78125,11,91.5926010898266,91.5926010898266,220,20.9854095853153,0,NA
"2236",40575,1287763.125,374749.4375,14,129.523050607408,129.523050607408,280,19.9086489719925,1,139.372797197003
"2237",40576,1287931.25,374783.125,16,977.062772841053,977.062772841053,241.461796298185,6.73130526346175,1,128.973845891392
"2238",40577,1286951.25,374640.0625,10,287.221678700076,287.221678700076,181.012002442116,10.7493297133852,1,125.214812632728
"2239",40578,1286784.625,374615.4375,14,345.341760240386,345.341760240386,266.609397391711,11.8973293266449,1,122.654021781387
"2240",40579,1286624.625,374589.375,10,86.0110617293409,86.0110617293409,200,20.6478173290738,1,139.478807666114
"2241",40580,1286474.75,374575.59375,8,314.431814646042,314.431814646042,151.244721460378,9.39102892103184,1,142.745231940844
"2242",40581,1287088.125,374929.0625,9,494.927090563913,494.927090563913,140.724642335783,7.2202256327121,0,NA
"2243",40582,1287246.75,374951.5,12,280.382100683635,280.382100683635,220.012494134956,11.9945742008208,1,134.415388600671
"2244",40583,1286916.5,374903.6875,10,28.9705130664381,487.121683167281,160,31.8213209497277,1,138.548390249151
"2245",40584,1286758.625,374883.40625,10,495.025255519619,495.025255519619,160.649695017711,7.7136970855651,1,147.37581483944
"2246",40585,1286593.5,374866.03125,13,69.5849989759528,69.5849989759528,260,26.1737028316275,1,112.122616640704
"2247",40586,1287050.5,375193.0625,12,499.521731429497,957.672901530339,160.812101280474,7.68278139290689,1,148.729292989315
"2248",40587,1287222.875,375210.4375,13,531.76503699579,531.76503699579,221.111978011082,8.73137319058906,0,NA
"2249",40588,1286891.125,375166.25,10,308.761055077481,308.761055077481,184.048099725736,10.4541978873812,1,143.996247548907
"2250",40589,1286721.625,375143.8125,14,59.0155807918574,517.1667508927,240,27.3060313157895,1,133.838000570681
"2251",40590,1287017.125,375458.125,15,969.492923439172,969.492923439172,220.349835778767,6.45535825947555,1,155.874431829386
"2252",40591,1286856.375,375431.34375,11,281.30394799221,281.30394799221,200.199906159296,11.4230039499016,1,113.839115860078
"2253",40592,1286345.75,374289.53125,8,102.881426083184,102.881426083184,160,16.8860398329709,1,170.490078775145
"2254",40593,1286320.375,374556.0625,10,198.426622461248,198.426622461248,179.119150016381,12.8649275765258,1,132.653062678924
"2255",40594,1286428.375,374842.125,10,83.0302872243643,83.0302872243643,196.645311295098,20.8381823260416,0,NA
"2256",40595,1286265.375,374822.59375,12,417.713791799808,417.713791799808,213.521777556104,9.68095021238508,1,112.677122252359
"2257",40596,1287701.625,373939.6875,13,317.427838041894,1004.65459319316,159.6813860894,9.60375223257542,1,112.394991549387
"2258",40597,1287666.875,374252.59375,16,146.258850584498,1520.71236088703,192.793994194919,15.5461186605136,1,111.758723731978
"2259",40598,1287833.375,374290.96875,9,105.130279332864,334.205864383285,159.003579268039,16.6523621428804,1,105.060882030033
"2260",40599,1287025.125,374120.03125,9,94.5675823893016,323.643167439723,160,17.6126682130721,1,125.129836160371
"2261",40600,1287313.375,374427.125,7,56.6726365631689,285.74822161359,120,19.7033567175876,0,NA
"2262",40601,1287474.875,374453.9375,9,97.9255150922773,327.001100142699,159.493974065061,17.2806674713012,0,NA
"2263",40602,1287645.875,374470.59375,12,262.704677643277,949.931432794541,147.893156289215,10.1595960787702,0,NA
"2264",40603,1286831,374364.125,2,229.075585050421,458.151170100843,1.51179032967302,1.1,0,NA
"2265",40604,1286670.25,374340.21875,18,2468.49239122037,2468.49239122037,208.239801188131,3.9328037892003,0,NA
"2266",40605,1286256,373738.34375,12,390.134054946699,390.134054946699,210.160855252947,9.93814407710939,1,124.921452356884
"2267",40606,1286542,374051.21875,15,270.579243760776,270.579243760776,282.679951540389,13.840015313002,0,NA
"2268",40607,1286376.25,374025.15625,18,549.741239491965,549.741239491965,298.738065431002,9.98165210976398,1,114.421229668074
"2269",40608,1286220.5,374003.4375,17,1122.96096655531,1122.96096655531,298.678677882293,6.98322580971833,1,120.283238401891
"2270",40609,1286510.875,374317.75,17,420.125830923044,420.125830923044,302.423835243014,11.4882696846992,1,106.394767705726
"2271",40610,1287256.875,373610.15625,16,979.732248104981,1666.95900325625,176.339137642565,5.7445625227131,0,NA
"2272",40611,1287416.25,373633.3125,7,99.6341676978073,99.6341676978073,140,16.0507812178926,1,106.380288969298
"2273",40612,1287580.625,373658.6875,8,141.676973861564,370.752558911985,132.793994194919,13.1091908684821,1,115.484908295499
"2274",40613,1287083.75,373588.40625,10,1511.30254478407,1511.30254478407,69.414317220105,2.90191793845647,1,115.484908295499
"2275",40614,1286928.75,373570.3125,11,611.892726473074,611.892726473074,197.635458021137,7.69539811723425,0,NA
"2276",40615,1287224.375,373884.65625,NA,NA,NA,NA,NA,NA,NA
"2277",40616,1287377.875,373906.375,16,617.481017165671,1075.63218726651,240.424800588503,8.44917164056716,1,121.461032911643
"2278",40617,1287540.125,373918.6875,10,211.978906837871,211.978906837871,189.108224382906,12.7892533367337,1,124.992010832352
"2279",40618,1287059.125,373862.90625,9,83.7421152679054,83.7421152679054,180,19.851832175441,1,131.105862082654
"2280",40619,1286894,373836.125,11,164.238485730019,164.238485730019,220,15.6714860404536,1,145.024133915921
"2281",40620,1286734.75,373811.5,6,26.2326224635476,26.2326224635476,120,28.9605012505743,1,123.968355343835
"2282",40621,1286578.25,373788.3125,9,283.380217087036,283.380217087036,160.799624637182,10.1998563837449,1,149.800820409531
"2283",40622,1286411.625,373765.15625,14,159.976873895791,159.976873895791,280,17.9137586423847,1,126.027997052209
"2284",40623,1287187.375,374148.28125,13,167.655983267569,167.655983267569,247.196621734642,16.441750097704,1,117.528459106392
"2285",40624,1287345.25,374177.96875,15,208.661943562663,208.661943562663,293.196930047249,16.0507152837169,1,122.995467326395
"2286",40625,1287506.75,374217.09375,14,205.879143950056,205.879143950056,267.499604507324,15.4344692944994,1,110.35568912736
"2287",40626,1286861.5,374094.6875,8,61.8497753529303,61.8497753529303,160,21.7784633734374,1,119.997646972948
"2288",40627,1286691.25,374075.84375,13,294.002293820119,294.002293820119,254.443220009108,12.5966884421666,1,106.662515810529
"2289",40628,1288004.375,374325,1,3.32679806324334,3.32679806324334,20,33.2,0,NA
"2290",40629,1287340.875,372538.59375,13,499.852272873924,499.852272873924,233.693571911749,9.25846210998539,1,100.729586937651
"2291",40630,1287365.5,372815.25,6,22.8736204599819,710.100375611246,60,21.9302951020978,0,NA
"2292",40631,1287199.75,372794.25,13,192.411445730954,1566.86495603348,114.018405951382,10.4233743851876,0,NA
"2293",40632,1287062.75,372782.65625,1,3.64908586733806,3.64908586733806,20,31.7,0,NA
"2294",40633,1287329.375,373085.40625,4,14.6677484508511,243.743333501272,60,27.3861009312117,1,109.019830705039
"2295",40634,1287162.75,373058.625,4,19.1764380146912,19.1764380146912,80,27.6565070481156,1,85.7808851155586
"2296",40635,1287002,373037.625,5,7.77045145260034,465.921621553443,60,37.6260653391076,0,NA
"2297",40636,1287295.25,373340.34375,7,17.6988264559808,704.925581607245,80,28.7878389180331,0,NA
"2298",40637,1287453.125,373364.96875,7,127.945062931448,586.096233032291,100,11.9708376183413,0,NA
"2299",40638,1287136,373310.65625,5,14.7565862233826,NA,80,31.5274139831692,0,NA
"2300",40639,1286977.375,373280.96875,6,11.9776121486381,11.9776121486381,120,42.8589775187271,0,NA
"2301",40640,1286820.875,373256.34375,7,16.818404111358,704.045159262622,80,29.5317312569281,0,NA
"2302",40641,1286778.125,373549.3125,10,312.445566444443,312.445566444443,180.449788858415,10.290282833908,0,NA
"2303",40642,1286610.875,373531.21875,4,65.2252153085738,65.2252153085738,71.2447214603778,14.1515787226528,0,NA
"2304",40643,1286447.125,373509.46875,4,16.8965773028289,16.8965773028289,80,29.4633367516918,0,NA
"2305",40644,1288220.25,374007.78125,16,366.202214202987,366.202214202987,300.199906159296,12.2597354570112,1,113.023338236216
"2306",40645,1288391.125,373992.5625,15,107.767895195781,107.767895195781,300,22.5918727314026,0,NA
"2307",40646,1288234.625,374277.9375,20,818.776765935963,818.776765935963,367.799450277045,9.07526025995355,0,NA
"2308",40647,1288394,374264.15625,20,301.963625526806,301.963625526806,380.012494134956,15.1900053966804,0,NA
"2309",40648,1288558.375,374256.1875,5,485.350069348867,485.350069348867,64.060593860692,4.91931052902168,0,NA
"2310",40649,1288064.5,374283,4,123.5184974987,123.5184974987,56.9201822641296,9.19186096837121,1,102.431710468363
"2311",40650,1288194.125,373462.03125,10,528.195768430571,757.271353480993,148.595924442044,7.18194865800309,1,106.938366718055
"2312",40651,1288213,373734.71875,11,905.559508115808,905.559508115808,138.94420963768,5.3039330658932,0,NA
"2313",40652,1288039.125,373741.25,10,478.476840860655,478.476840860655,169.120718517862,8.0501551841183,1,113.676784242201
"2314",40653,1288059.375,374020.09375,5,297.327326679008,297.327326679008,71.2978215339407,6.63066402846748,0,NA
"2315",40654,1282903.5,373487.34375,14,792.486223202933,1937.86414845504,176.173630762065,6.38426488519005,1,116.409219818395
"2316",40655,1282694,372734.5,13,1520.15713315232,1520.15713315232,114.933551909144,3.72319239781686,0,NA
"2317",40656,1284195.375,372805.125,4,11.9777528746034,11.9777528746034,80,34.9940030329708,0,NA
"2318",40657,1283989.375,371990.3125,4,5.89335739945217,464.044527500295,40,35.2764530710382,0,NA
"2319",40658,1284294.25,371543.4375,9,248.338602373381,248.338602373381,174.021542954343,11.3348479065844,1,102.109708941202
"2320",40659,1282979.375,372303.5625,7,350.379472611238,808.53064271208,53.8122661938308,5.30649329107138,0,NA
"2321",40660,1283127.125,372079.03125,3,8.1624156195761,8.1624156195761,60,36.711537949238,0,NA
"2322",40664,1283246.625,373077.09375,2,7.23467965958997,7.23467965958997,40,31.8387968955418,0,NA
"2323",40665,1283404.5,372848.9375,10,42.5303143302698,42.5303143302698,200,29.3631069832564,0,NA
"2324",40667,1283544.25,372646.15625,4,100.269750136321,100.269750136321,76.1923989029441,11.80340103973,0,NA
"2325",40668,1284067.25,373051.375,19,505.397552932078,963.548723032921,305.31000735629,10.5242282451295,1,111.663847079877
"2326",40669,1283691.25,372428.125,7,30.9905858775403,30.9905858775403,140,28.7796448545591,1,103.619329327659
"2327",40670,1283848.125,372210.5,5,16.5549245027144,16.5549245027144,100,33.2791866570574,1,102.138187837284
"2328",40671,1283282.875,371863.9375,4,9.49799857616873,9.49799857616873,80,39.2975295586094,1,112.823400212783
"2329",40672,1284148.75,371773.03125,14,112.395283707602,341.470868758024,260,20.5943901467184,1,97.6200542449873
"2330",40673,1284664,372062.03125,6,235.819530177004,693.970700277847,61.7991554336605,6.93166700104409,0,NA
"2331",40674,1284884.25,371819.03125,4,0,916.302340201685,0,NA,0,NA
"2332",40675,1285108,371570.59375,14,840.384017024453,840.384017024453,238.232052965285,7.20937324450071,0,NA
"2333",40676,1284456.125,372330,16,147.58483880195,147.58483880195,307.499604507324,19.5450917736594,1,123.303554752115
"2334",40677,1285084.75,371963.5,7,20.747620418601,478.898790519444,100,29.7270736361658,1,108.579498585757
"2335",40678,1285288.375,371703.875,12,595.352896168998,595.352896168998,197.722916965829,7.80328690470863,1,110.294784937087
"2336",40679,1285284.75,372118.5,10,87.6518548322338,87.6518548322338,188.774006272834,19.8713259360776,0,NA
"2337",40680,1285489,371850.90625,7,13.6706475656134,700.897402716877,80,32.7556902620946,0,NA
"2338",40681,1285674.375,371585.09375,12,389.145980348052,389.145980348052,198.744325967702,9.67670275535611,1,103.206500690092
"2339",40682,1284498.875,373182.46875,28,4478.21014110294,5394.51248130463,139.243997934755,2.38765906289048,1,45.1231615229095
"2340",40683,1285502,372275.6875,5,247.651305637378,476.726890687799,60.1124472146038,6.67111149684334,0,NA
"2341",40684,1285708.375,372021.09375,14,262.065876898786,720.217046999629,224.510382719107,12.5328338729306,1,120.212255991285
"2342",40685,1285918.5,371768.3125,19,1870.98885838164,1870.98885838164,253.334352062542,4.98250504596223,0,NA
"2343",40686,1286120.5,371508.3125,11,202.578488271978,431.654073322399,167.243461271504,12.3030904386468,1,88.9110768004299
"2344",40687,1285914.875,372173.90625,9,35.1391429384563,264.214727988878,160,28.893537376178,0,NA
"2345",40688,1286127.75,371916.8125,10,70.8571228803131,70.8571228803131,200,22.7488552163928,1,109.124272336954
"2346",40689,1286337.125,371662.59375,7,20.3599059576654,249.435491008087,120,32.8729776945235,1,103.780495473635
"2347",40690,1286501.5,371467.03125,16,451.665152298545,1138.89190744981,237.198163297678,9.8125904861488,1,102.049617469141
"2348",40691,1286147.375,372344.46875,13,51.0484551355614,738.275210286825,200,26.801555601403,1,122.29196744993
"2349",40692,1286354.5,372102.21875,13,78.6075625975202,536.758732698363,220,22.6524656837443,1,122.904575928076
"2350",40693,1286569.625,371848.71875,5,6.31735712946386,693.544112280728,40,34.0720753166824,0,NA
"2351",40694,1286324.75,372469.78125,7,17.6162337369924,704.842988888256,80,28.8552450830333,0,NA
"2352",40695,1286457.25,372294.5,10,278.036491370346,278.036491370346,184.99765398239,11.0450711201667,1,112.332226120407
"2353",40696,1284878.375,372227.15625,11,58.8616477868122,287.937232837234,200,24.9594548701716,0,NA
"2354",40697,1284684.25,372483.53125,13,295.597092533947,295.597092533947,248.446035230239,12.4137290540047,1,111.291583106677
"2355",40698,1284485.875,372753.6875,8,122.725402281333,122.725402281333,146.899886029437,14.8142545618696,1,103.080240623425
"2356",40699,1285091.375,372379.25,14,98.9470700870755,98.9470700870755,280,22.7779089226273,1,126.405767960535
"2357",40700,1285298.5,372530.625,24,3909.10456561323,5054.48249086534,73.6841653519916,1.85902292868757,1,128.137764914226
"2358",40701,1285497.625,372661,11,120.70485769308,807.931612844344,160,15.5895623397218,0,NA
"2359",40702,1285705.5,372427.78125,10,1368.62066175287,1368.62066175287,90.413848016583,3.48026437841986,0,NA
"2360",40703,1286447.125,373124.53125,4,23.2759130980077,481.42708319885,40,17.750595932206,0,NA
"2361",40704,1286601.5,373169.4375,3,25.5795394637913,25.5795394637913,60,20.7379379401499,0,NA
"2362",40705,1286506.5,372867.40625,3,36.0550909848092,36.0550909848092,60,17.4674147815352,1,107.477743676143
"2363",40706,1286664.5,372920.28125,8,14.6422588073539,930.944599009039,80,31.6502583897101,0,NA
"2364",40707,1286819.5,372963.75,6,10.0556126773641,697.282367828628,60,33.0755947828157,0,NA
"2365",40708,1286557.25,372608.125,5,237.389339201288,695.540509302131,40.012494134956,5.55908752498257,1,104.330403574455
"2366",40709,1286397.875,372562.5,4,69.1819108385702,69.1819108385702,74.4432200091075,14.0459980655244,1,102.032383998463
"2367",40710,1286710.75,372653.75,7,31.5658018493569,718.792557000621,80,21.5562338521112,1,97.9337694194199
"2368",40711,1286875.25,372702.28125,8,13.445276120481,700.672031271745,100,36.9276306259006,1,98.6973908806279
"2369",40712,1286608,372362.59375,7,44.5921158512206,273.667700901642,120,22.2125229254481,1,97.368156973338
"2370",40713,1286744.875,372395.1875,NA,NA,NA,NA,NA,NA,NA
"2371",40714,1286913.625,372444.4375,11,109.561385617448,109.561385617448,220,19.1875218868772,1,104.07145170403
"2372",40715,1287075.875,372484.28125,5,35.6148648509545,35.6148648509545,100,22.6892769134321,1,95.312499493866
"2373",40716,1286699.25,372112.34375,10,43.617513271101,43.617513271101,200,28.9948490929215,1,101.309843136254
"2374",40717,1286842.625,372147.125,2,2.12915076047574,231.204735810897,20,41.5,1,115.639617602683
"2375",40718,1287003.375,372187.6875,9,49.4848615447467,49.4848615447467,180,25.8247650270487,1,93.3395308593491
"2376",40719,1287160.625,372229.6875,8,30.0547266281839,30.0547266281839,160,31.2420775555478,1,97.7179755870214
"2377",40720,1287331.5,372285.09375,11,421.358732506289,1337.66107270797,99.8219451076549,6.59057521032075,0,NA
"2378",40721,1286788.25,371863.21875,3,8.21607800664792,237.291663057069,40,29.8767961940311,1,111.547641133762
"2379",40722,1286944.75,371903.75,14,503.519511048979,503.519511048979,241.024496577072,9.36825591930402,0,NA
"2380",40723,1287104.125,371949.40625,14,184.441012376449,1558.89452267898,125.812882819045,11.1833035720734,1,103.971216522749
"2381",40724,1287270.625,371996.46875,12,88.3646803809255,88.3646803809255,240,22.3152918565786,1,108.635619928417
"2382",40725,1286868.75,371608.25,4,231.73971121721,689.890881318052,20.4497888584151,4.02235585149195,0,NA
"2383",40726,1287029.5,371651,10,42.8218015960826,42.8218015960826,200,29.2629992527485,1,106.587977942069
"2384",40727,1287191,371698.0625,10,73.2155791259612,1218.59350437807,100,15.8246660893035,1,118.986704563802
"2385",40728,1287354,371750.21875,22,994.07096254686,2368.52447284939,254.843032327699,6.85589241535475,1,92.5664930157766
"2386",40729,1287105.5,371396.0625,15,568.692829089274,797.768414139696,236.332957921199,8.72890114496464,0,NA
"2387",40730,1287267.75,371446.03125,17,11.163952220305,2989.14655787578,80,36.2470206142931,1,104.565699346936
"2388",40731,1287516.25,371798.03125,10,163.705917684449,392.78150273487,166.047161318692,13.6370315180547,1,102.691277964422
"2389",40732,1287414.75,371488.75,17,211.542542970579,1127.84488317226,254.021542954343,14.8379095830496,1,124.820876872655
"2390",40733,1287577.75,371539.46875,6,43.9497556812738,273.025340731695,100,20.4248122596824,1,125.398577098119
"2391",40734,1287893.5,374027.34375,13,584.928897579261,1959.38240788179,100.024988269912,5.59936813691183,0,NA
"2392",40735,1287892.875,373734,7,60.6100727300205,60.6100727300205,140,20.5791731431094,1,109.187284070888
"2393",40736,1287887.75,373464.9375,6,48.9602267997542,48.9602267997542,120,21.1985042445798,1,124.680920609437
"2394",40737,1287562.5,373477.25,10,204.249149190603,204.249149190603,200,13.3989626226587,1,133.125320134507
"2395",40738,1287887,373202.03125,12,98.0621126959184,98.0621126959184,240,21.1831871860015,0,NA
"2396",40739,1287553.875,373209.25,9,531.83473800638,531.83473800638,140.724642335783,6.96519103236684,0,NA
"2397",40740,1287881.25,372937.65625,9,748.987013620014,748.987013620014,131.469588951141,5.67298734217213,1,116.745112734466
"2398",40741,1287549.5,372950.6875,13,694.498331964144,1152.64950206499,156.286042018129,6.42333834398257,0,NA
"2399",40742,1288205.75,372921,8,512.515752875329,512.515752875329,147.346510946446,7.26026754256066,0,NA
"2400",40743,1287876.125,372668.96875,7,191.463196835083,191.463196835083,116.101802955291,10.5441878588835,1,133.12146311426
"2401",40744,1287553.125,372678.375,8,446.670600901157,446.670600901157,141.380588443413,7.61793940541619,0,NA
"2402",40745,1288206.375,372653.03125,8,430.741014010219,430.741014010219,156.108050022769,8.15156211572033,0,NA
"2403",40746,1287866,372400.25,9,71.7778600746177,71.7778600746177,180,21.4425931385344,1,117.130813531985
"2404",40747,1287549.5,372411.84375,14,184.739386727564,184.739386727564,280,16.6699989603885,1,114.512028273444
"2405",40748,1288181.75,372388.65625,8,176.801861674344,176.801861674344,151.797573462957,12.5465783685424,1,134.556680247626
"2406",40749,1287862.375,372128.28125,12,194.504330802424,194.504330802424,229.795401805485,14.7177809583756,0,NA
"2407",40750,1287543,372144.9375,6,55.3385684753736,55.3385684753736,120,19.9394405376687,0,NA
"2408",40751,1288641,372179,22,2370.1984478169,2828.34961791774,237.660419352604,4.28768015089594,0,NA
"2409",40752,1288444.75,372001.53125,9,107.22891307356,107.22891307356,180,17.5435147573544,1,106.350696233328
"2410",40753,1288343.375,372113.8125,12,687.349123174337,916.424708224758,171.151001978986,6.75674201958831,1,124.673130784329
"2411",40754,1288141.25,371935.625,9,318.817320445611,776.968490546454,120.012494134956,8.30765748770301,0,NA
"2412",40755,1287951.5,371751.65625,8,545.120047887489,545.120047887489,120.70590515579,6.37168778737872,0,NA
"2413",40756,1287846.5,371860.3125,10,137.864450682096,137.864450682096,200,16.308918270307,1,131.823958734552
"2414",40757,1287757.375,371566.96875,9,338.631541674106,796.782711774949,115.795710118092,7.91806088983337,1,148.814149759557
"2415",40758,1287641.5,371696.625,10,77.2723339842236,535.423504085066,160,19.4842764158495,1,112.376730941468
"2416",40759,1288554.75,371881.3125,6,39.4739716497694,39.4739716497694,120,23.6086697153916,1,124.877041916212
"2417",40760,1288664.125,371761.09375,7,76.2383842496746,76.2383842496746,140,18.3490456832408,1,129.808978351998
"2418",40761,1288252,371814.6875,16,571.781254046793,2404.38593445016,105.900355232959,5.82733597292059,1,101.587596593955
"2419",40762,1288368,371690.8125,8,95.3442505399841,95.3442505399841,160,17.5407856932354,1,132.498852353398
"2420",40763,1288478.75,371569.875,19,1786.19458762018,2244.34575772102,209.120718517862,4.63308696896985,0,NA
"2421",40764,1288588.875,371443.84375,16,1040.38270342992,1269.45828848034,221.624220052613,6.24954434877391,1,118.707375979137
"2422",40765,1288058.625,371635.0625,6,71.6036538343796,71.6036538343796,120,17.5290886230384,1,130.414404524495
"2423",40766,1288173.125,371512.65625,8,272.160851686332,272.160851686332,140.112447214604,9.71542575990689,1,132.473626554605
"2424",40767,1288298.375,371376.5,5,17.8631836956058,246.938768746027,80,28.6550959629872,1,145.607438696577
"2425",40768,1287868.875,371452.53125,6,121.18646490345,121.18646490345,120,13.4741032324925,1,127.036191499171
"2426",40769,1287984.125,371347.03125,17,724.16294596443,2327.69204131738,145.188149132801,6.06294656678451,1,131.867596569006
"2427",40770,1288558.375,372291.625,13,732.42119632988,732.42119632988,204.188618336323,7.14943330192835,1,122.80769740601
"2428",40771,1288518.625,372427.0625,9,130.920083399773,130.920083399773,172.793994194919,15.5559841160588,1,126.052067250819
